frame,time,ROI,R,G,B
75,3750.0,left ala,209.7941176470588,151.85294117647058,125.98529411764706
75,3750.0,right ala,193.1834862385321,134.88073394495413,113.14678899082568
75,3750.0,nasal tip,225.71028037383178,165.90654205607476,139.99065420560748
75,3750.0,left lower nasal sidewall,201.05263157894737,145.67105263157896,116.13157894736842
75,3750.0,right lower nasal sidewall,185.93076923076924,133.83076923076922,110.26153846153846
75,3750.0,left mid nasal sidewall,178.8360655737705,128.54098360655738,101.47540983606558
75,3750.0,right mid nasal sidewall,172.6421052631579,124.9578947368421,100.0421052631579
75,3750.0,philtrum,134.2233502538071,87.83248730964468,72.20812182741116
75,3750.0,left upper lip,163.90845070422534,116.5774647887324,93.12676056338029
75,3750.0,right upper lip,161.87134502923976,115.33333333333333,94.96491228070175
75,3750.0,left nasolabial fold,179.6051282051282,129.95897435897436,104.53333333333333
75,3750.0,right nasolabial fold,157.72764227642276,112.88617886178862,92.19918699186992
75,3750.0,left temporal,188.63793103448276,144.48620689655172,112.48965517241379
75,3750.0,right temporal,152.52448657187995,112.0521327014218,87.0695102685624
75,3750.0,left malar,190.23414071510956,141.8800461361015,112.87427912341407
75,3750.0,right malar,171.2914837576822,125.33274802458297,100.82791922739246
75,3750.0,left lower cheek,162.95265423242466,123.40315638450502,97.55236728837876
75,3750.0,right lower cheek,154.87902523933855,113.39425587467363,89.68842471714534
75,3750.0,chin,127.56767676767677,89.71212121212122,69.3050505050505
75,3750.0,left marionette fold,136.09708737864077,99.78964401294499,75.76051779935275
75,3750.0,right marionette fold,124.33406113537117,88.27510917030568,68.20960698689956
76,3800.0,lower medial forehead,103.62292358803987,77.19767441860465,62.53986710963455
76,3800.0,left lower lateral forehead,163.4090305444887,120.51261620185923,91.6082337317397
76,3800.0,right lower lateral forehead,123.42699115044248,90.83407079646018,72.46128318584071
76,3800.0,glabella,143.60424966799468,105.32005312084993,86.64409030544489
76,3800.0,upper nasal dorsum,145.71693121693121,104.89682539682539,84.21164021164022
76,3800.0,lower nasal dorsum,226.4390243902439,171.5060975609756,140.390243902439
76,3800.0,soft triangle,185.6453488372093,130.7093023255814,110.81395348837209
76,3800.0,left ala,209.7941176470588,151.85294117647058,125.98529411764706
76,3800.0,right ala,190.9561403508772,132.9298245614035,111.5
76,3800.0,nasal tip,225.71028037383178,165.90654205607476,139.99065420560748
76,3800.0,left lower nasal sidewall,201.05263157894737,145.67105263157896,116.13157894736842
76,3800.0,right lower nasal sidewall,185.93076923076924,133.83076923076922,110.26153846153846
76,3800.0,left mid nasal sidewall,178.8360655737705,128.54098360655738,101.47540983606558
76,3800.0,right mid nasal sidewall,172.6421052631579,124.9578947368421,100.0421052631579
76,3800.0,philtrum,134.2233502538071,87.83248730964468,72.20812182741116
76,3800.0,left upper lip,163.90845070422534,116.5774647887324,93.12676056338029
76,3800.0,right upper lip,161.87134502923976,115.33333333333333,94.96491228070175
76,3800.0,left nasolabial fold,179.6051282051282,129.95897435897436,104.53333333333333
76,3800.0,right nasolabial fold,157.72764227642276,112.88617886178862,92.19918699186992
76,3800.0,left temporal,188.67857142857142,144.46428571428572,112.52142857142857
76,3800.0,right temporal,151.95305164319248,111.60250391236306,86.71674491392801
76,3800.0,left malar,190.23414071510956,141.8800461361015,112.87427912341407
76,3800.0,right malar,171.26151172893137,125.3249348392702,100.80538662033015
76,3800.0,left lower cheek,162.95265423242466,123.40315638450502,97.55236728837876
76,3800.0,right lower cheek,154.7872903795234,113.30891438658429,89.61782877316858
76,3800.0,chin,127.52929292929294,89.68080808080808,69.28484848484848
76,3800.0,left marionette fold,136.09708737864077,99.78964401294499,75.76051779935275
76,3800.0,right marionette fold,124.33406113537117,88.27510917030568,68.20960698689956
77,3850.0,lower medial forehead,103.45205479452055,76.67294520547945,62.294520547945204
77,3850.0,left lower lateral forehead,163.49603174603175,120.51587301587301,91.86111111111111
77,3850.0,right lower lateral forehead,124.11284916201117,91.3195530726257,73.1731843575419
77,3850.0,glabella,143.38772845953002,105.23237597911228,86.2467362924282
77,3850.0,upper nasal dorsum,146.08266666666665,105.14666666666666,83.61333333333333
77,3850.0,lower nasal dorsum,226.28395061728395,170.93827160493828,140.75925925925927
77,3850.0,soft triangle,188.25581395348837,133.7906976744186,112.28488372093024
77,3850.0,left ala,210.66666666666666,152.9848484848485,125.71212121212122
77,3850.0,right ala,191.5486725663717,134.93805309734512,113.54867256637168
77,3850.0,nasal tip,225.63302752293578,167.6880733944954,140.85321100917432
77,3850.0,left lower nasal sidewall,201.92105263157896,147.3815789473684,114.86842105263158
77,3850.0,right lower nasal sidewall,184.53781512605042,132.94957983193277,109.41176470588235
77,3850.0,left mid nasal sidewall,178.26785714285714,127.42857142857143,98.82142857142857
77,3850.0,right mid nasal sidewall,173.56521739130434,124.54347826086956,100.6195652173913
77,3850.0,philtrum,133.91836734693877,88.96428571428571,72.80102040816327
77,3850.0,left upper lip,163.6231884057971,115.69565217391305,91.60144927536231
77,3850.0,right upper lip,158.77058823529413,113.51176470588236,93.64117647058823
77,3850.0,left nasolabial fold,180.81632653061226,131.19387755102042,104.6938775510204
77,3850.0,right nasolabial fold,159.0448979591837,114.42040816326531,94.0734693877551
77,3850.0,left temporal,188.47241379310344,144.44482758620688,112.15172413793104
77,3850.0,right temporal,152.44285714285715,112.33174603174604,87.12698412698413
77,3850.0,left malar,189.83585564610013,142.36786961583238,113.11525029103609
77,3850.0,right malar,171.52946273830156,125.55199306759098,100.73223570190642
77,3850.0,left lower cheek,164.41473988439307,124.5028901734104,98.26445086705202
77,3850.0,right lower cheek,155.42832014072118,113.71855760773967,90.00439753737906
77,3850.0,chin,127.74847870182556,89.60243407707911,69.2474645030426
77,3850.0,left marionette fold,136.16339869281046,99.97385620915033,75.55228758169935
77,3850.0,right marionette fold,125.11804008908686,88.46993318485524,69.0890868596882
78,3900.0,lower medial forehead,102.61129568106313,76.12790697674419,61.966777408637874
78,3900.0,left lower lateral forehead,163.6425702811245,120.57429718875503,91.82463186077644
78,3900.0,right lower lateral forehead,123.32423580786026,90.76637554585153,72.73689956331877
78,3900.0,glabella,143.38772845953002,105.23237597911228,86.2467362924282
78,3900.0,upper nasal dorsum,146.08266666666665,105.14666666666666,83.61333333333333
78,3900.0,lower nasal dorsum,226.28395061728395,170.93827160493828,140.75925925925927
78,3900.0,soft triangle,186.05649717514123,131.98870056497177,110.84745762711864
78,3900.0,left ala,211.33333333333334,153.5909090909091,126.18181818181819
78,3900.0,right ala,192.0091743119266,135.41284403669724,114.03669724770643
78,3900.0,nasal tip,225.63302752293578,167.6880733944954,140.85321100917432
78,3900.0,left lower nasal sidewall,201.92105263157896,147.3815789473684,114.86842105263158
78,3900.0,right lower nasal sidewall,185.17543859649123,133.3859649122807,109.91228070175438
78,3900.0,left mid nasal sidewall,178.9655172413793,128.0,99.1896551724138
78,3900.0,right mid nasal sidewall,174.30526315789473,125.25263157894737,101.26315789473684
78,3900.0,philtrum,134.56930693069307,89.34158415841584,73.01485148514851
78,3900.0,left upper lip,163.53488372093022,115.32558139534883,91.10852713178295
78,3900.0,right upper lip,157.51724137931035,112.22988505747126,92.58620689655173
78,3900.0,left nasolabial fold,181.35897435897436,131.72820512820513,105.01538461538462
78,3900.0,right nasolabial fold,158.37246963562754,113.87044534412955,93.64777327935222
78,3900.0,left temporal,188.54642857142858,144.42857142857142,112.18214285714286
78,3900.0,right temporal,151.23410852713178,111.4093023255814,86.45736434108527
78,3900.0,left malar,189.73817762399077,142.239907727797,113.02998846597463
78,3900.0,right malar,171.6818181818182,125.63024475524476,100.83304195804196
78,3900.0,left lower cheek,164.97687861271677,124.73410404624278,98.40462427745665
78,3900.0,right lower cheek,155.33508771929826,113.64473684210526,89.95350877192982
78,3900.0,chin,127.74847870182556,89.60243407707911,69.2474645030426
78,3900.0,left marionette fold,135.7748344370861,99.6887417218543,75.27152317880795
78,3900.0,right marionette fold,125.14765100671141,88.51006711409396,69.11409395973155
79,3950.0,lower medial forehead,103.00692041522491,76.6712802768166,62.41349480968858
79,3950.0,left lower lateral forehead,162.85224274406332,120.44327176781003,91.41688654353563
79,3950.0,right lower lateral forehead,123.98008849557522,91.39380530973452,73.320796460177
79,3950.0,glabella,143.11253196930946,104.91176470588235,85.91304347826087
79,3950.0,upper nasal dorsum,146.22222222222223,105.3821138211382,84.15447154471545
79,3950.0,lower nasal dorsum,226.52727272727273,171.13939393939393,141.0848484848485
79,3950.0,soft triangle,187.63095238095238,132.55357142857142,112.20833333333333
79,3950.0,left ala,209.56060606060606,151.9848484848485,126.24242424242425
79,3950.0,right ala,190.82882882882882,134.32432432432432,113.2072072072072
79,3950.0,nasal tip,225.2018348623853,167.26605504587155,140.38532110091742
79,3950.0,left lower nasal sidewall,203.32894736842104,148.48684210526315,116.96052631578948
79,3950.0,right lower nasal sidewall,185.78070175438597,133.7719298245614,110.39473684210526
79,3950.0,left mid nasal sidewall,180.10714285714286,128.94642857142858,100.375
79,3950.0,right mid nasal sidewall,174.9247311827957,125.55913978494624,101.53763440860214
79,3950.0,philtrum,134.79591836734693,89.77551020408163,72.58673469387755
79,3950.0,left upper lip,163.1014492753623,115.1231884057971,91.10144927536231
79,3950.0,right upper lip,161.44242424242424,116.17575757575757,94.46666666666667
79,3950.0,left nasolabial fold,181.58375634517768,132.00507614213197,105.4010152284264
79,3950.0,right nasolabial fold,159.551867219917,115.04979253112033,93.52697095435684
79,3950.0,left temporal,188.7357142857143,144.775,111.90714285714286
79,3950.0,right temporal,152.77848101265823,112.71993670886076,86.73101265822785
79,3950.0,left malar,190.0151338766007,142.45518044237485,113.37136204889406
79,3950.0,right malar,171.56423611111111,125.84548611111111,100.49913194444444
79,3950.0,left lower cheek,165.37826086956522,125.02898550724638,98.73913043478261
79,3950.0,right lower cheek,155.4982394366197,113.95422535211267,89.82130281690141
79,3950.0,chin,128.0427698574338,89.85845213849286,69.29633401221996
79,3950.0,left marionette fold,135.2360655737705,99.74098360655738,75.84262295081967
79,3950.0,right marionette fold,125.05122494432071,88.7728285077951,67.88195991091314
80,4000.0,lower medial forehead,103.0085324232082,76.66382252559727,62.3617747440273
80,4000.0,left lower lateral forehead,163.65994623655914,120.99596774193549,91.74059139784946
80,4000.0,right lower lateral forehead,124.17014270032931,91.53457738748628,73.45993413830955
80,4000.0,glabella,143.41666666666666,105.15104166666667,86.0703125
80,4000.0,upper nasal dorsum,146.3548387096774,105.41935483870968,84.13978494623656
80,4000.0,lower nasal dorsum,225.76470588235293,170.37058823529412,140.31176470588235
80,4000.0,soft triangle,186.5,131.70348837209303,111.61046511627907
80,4000.0,left ala,209.56060606060606,151.9848484848485,126.24242424242425
80,4000.0,right ala,191.44247787610618,134.94690265486724,113.76991150442478
80,4000.0,nasal tip,225.2018348623853,167.26605504587155,140.38532110091742
80,4000.0,left lower nasal sidewall,203.32894736842104,148.48684210526315,116.96052631578948
80,4000.0,right lower nasal sidewall,186.9917355371901,134.84297520661158,111.40495867768595
80,4000.0,left mid nasal sidewall,178.3,127.52,99.16
80,4000.0,right mid nasal sidewall,174.9247311827957,125.55913978494624,101.53763440860214
80,4000.0,philtrum,134.79591836734693,89.77551020408163,72.58673469387755
80,4000.0,left upper lip,163.1014492753623,115.1231884057971,91.10144927536231
80,4000.0,right upper lip,158.51445086705203,113.42774566473989,92.26011560693641
80,4000.0,left nasolabial fold,181.37244897959184,131.84183673469389,105.3061224489796
80,4000.0,right nasolabial fold,159.551867219917,115.04979253112033,93.52697095435684
80,4000.0,left temporal,188.7357142857143,144.775,111.90714285714286
80,4000.0,right temporal,151.49071207430342,111.74613003095975,85.99535603715171
80,4000.0,left malar,190.04545454545453,142.4801864801865,113.39277389277389
80,4000.0,right malar,171.53713298791018,125.84369602763385,100.49136442141624
80,4000.0,left lower cheek,164.09308885754584,124.24964739069111,98.18899858956276
80,4000.0,right lower cheek,155.52154793315742,113.9674582233949,89.83465259454705
80,4000.0,chin,128.01226993865032,89.83333333333333,69.29856850715747
80,4000.0,left marionette fold,135.0909090909091,99.6396103896104,75.78571428571429
80,4000.0,right marionette fold,124.72907488986785,88.50440528634361,67.70704845814979
81,4050.0,lower medial forehead,102.6010101010101,76.47306397306397,62.129629629629626
81,4050.0,left lower lateral forehead,163.2569536423841,120.65033112582782,91.55364238410596
81,4050.0,right lower lateral forehead,124.17895878524946,91.7114967462039,73.59436008676789
81,4050.0,glabella,144.32582781456955,105.8635761589404,86.66887417218543
81,4050.0,upper nasal dorsum,146.35,105.48421052631579,84.44473684210526
81,4050.0,lower nasal dorsum,226.07738095238096,170.77380952380952,140.75595238095238
81,4050.0,soft triangle,188.64880952380952,132.82738095238096,112.79761904761905
81,4050.0,left ala,208.55555555555554,151.15277777777777,124.86111111111111
81,4050.0,right ala,193.25423728813558,135.0677966101695,114.2542372881356
81,4050.0,nasal tip,225.60714285714286,166.82142857142858,140.09821428571428
81,4050.0,left lower nasal sidewall,200.77333333333334,146.57333333333332,115.78666666666666
81,4050.0,right lower nasal sidewall,186.48360655737704,134.62295081967213,111.22131147540983
81,4050.0,left mid nasal sidewall,177.28846153846155,127.75,99.32692307692308
81,4050.0,right mid nasal sidewall,174.82142857142858,125.3452380952381,101.25
81,4050.0,philtrum,136.2713567839196,91.12060301507537,74.10552763819095
81,4050.0,left upper lip,167.26923076923077,119.16923076923077,94.34615384615384
81,4050.0,right upper lip,161.04242424242423,115.71515151515152,94.25454545454545
81,4050.0,left nasolabial fold,181.720207253886,131.71502590673575,105.37305699481865
81,4050.0,right nasolabial fold,160.25726141078837,115.79668049792531,94.15767634854772
81,4050.0,left temporal,188.96587030716722,145.11945392491467,112.75085324232082
81,4050.0,right temporal,152.86153846153846,112.82307692307693,87.22923076923077
81,4050.0,left malar,189.9301775147929,142.55502958579882,113.38461538461539
81,4050.0,right malar,171.7694944301628,126.24764353041988,101.3401885175664
81,4050.0,left lower cheek,163.91666666666666,124.26724137931035,98.23419540229885
81,4050.0,right lower cheek,155.49118165784833,113.99559082892416,89.7336860670194
81,4050.0,chin,127.98076923076923,89.81275303643724,69.46963562753037
81,4050.0,left marionette fold,135.7331189710611,100.13183279742765,76.32797427652733
81,4050.0,right marionette fold,124.92461197339246,88.69844789356985,67.43458980044346
82,4100.0,lower medial forehead,102.66059602649007,76.6705298013245,62.352649006622514
82,4100.0,left lower lateral forehead,162.7281045751634,120.2718954248366,91.03529411764706
82,4100.0,right lower lateral forehead,123.99553072625699,91.54301675977653,73.6268156424581
82,4100.0,glabella,143.80569948186528,105.44300518134715,86.30181347150258
82,4100.0,upper nasal dorsum,146.12467532467534,105.2987012987013,84.03636363636363
82,4100.0,lower nasal dorsum,226.90797546012269,171.35582822085888,141.07361963190183
82,4100.0,soft triangle,187.21511627906978,131.33139534883722,110.95348837209302
82,4100.0,left ala,207.91176470588235,150.01470588235293,122.76470588235294
82,4100.0,right ala,191.5966386554622,133.60504201680672,113.12605042016807
82,4100.0,nasal tip,226.29807692307693,166.2596153846154,139.96153846153845
82,4100.0,left lower nasal sidewall,201.97260273972603,147.54794520547946,116.58904109589041
82,4100.0,right lower nasal sidewall,187.20472440944883,135.39370078740157,111.84251968503936
82,4100.0,left mid nasal sidewall,176.87719298245614,128.01754385964912,99.0701754385965
82,4100.0,right mid nasal sidewall,175.2134831460674,125.75280898876404,101.67415730337079
82,4100.0,philtrum,135.390625,90.25520833333333,73.52604166666667
82,4100.0,left upper lip,166.05343511450383,117.91603053435115,93.53435114503817
82,4100.0,right upper lip,158.89385474860336,113.55865921787709,92.42458100558659
82,4100.0,left nasolabial fold,181.52331606217618,131.65284974093265,105.01036269430051
82,4100.0,right nasolabial fold,160.4896265560166,115.83402489626556,94.26141078838174
82,4100.0,left temporal,188.6026936026936,144.79124579124579,112.77777777777777
82,4100.0,right temporal,150.49467275494672,111.00152207001523,85.59208523592085
82,4100.0,left malar,189.91481913652277,142.48191365227538,112.9953325554259
82,4100.0,right malar,171.97672413793103,126.01810344827587,101.32758620689656
82,4100.0,left lower cheek,164.031654676259,124.40863309352518,98.17553956834533
82,4100.0,right lower cheek,155.56052631578947,114.14649122807018,90.31140350877193
82,4100.0,chin,128.45138178096212,90.2661207778915,69.67860798362334
82,4100.0,left marionette fold,135.91558441558442,100.25649350649351,76.5551948051948
82,4100.0,right marionette fold,124.80709534368071,88.43680709534368,68.56984478935698
83,4150.0,lower medial forehead,102.06045751633987,75.9281045751634,61.43790849673203
83,4150.0,left lower lateral forehead,162.76462765957447,120.21010638297872,91.13297872340425
83,4150.0,right lower lateral forehead,123.37697516930022,91.36794582392777,73.28103837471784
83,4150.0,glabella,143.9807938540333,105.54417413572344,86.3674775928297
83,4150.0,upper nasal dorsum,145.83896103896103,105.07532467532468,84.18701298701299
83,4150.0,lower nasal dorsum,226.8957055214724,171.3680981595092,141.09815950920245
83,4150.0,soft triangle,187.41860465116278,131.52906976744185,110.90697674418605
83,4150.0,left ala,207.72058823529412,149.85294117647058,122.80882352941177
83,4150.0,right ala,191.21929824561403,133.46491228070175,111.32456140350877
83,4150.0,nasal tip,226.43269230769232,166.39423076923077,140.15384615384616
83,4150.0,left lower nasal sidewall,202.2054794520548,147.58904109589042,116.71232876712328
83,4150.0,right lower nasal sidewall,187.72,135.8,112.312
83,4150.0,left mid nasal sidewall,178.37037037037038,128.88888888888889,100.29629629629629
83,4150.0,right mid nasal sidewall,175.19101123595505,125.73033707865169,101.65168539325843
83,4150.0,philtrum,135.10416666666666,89.765625,74.26041666666667
83,4150.0,left upper lip,163.80597014925374,115.9776119402985,91.15671641791045
83,4150.0,right upper lip,159.8092485549133,113.99421965317919,94.01156069364161
83,4150.0,left nasolabial fold,181.24352331606218,131.3523316062176,105.44041450777202
83,4150.0,right nasolabial fold,160.28571428571428,115.62857142857143,94.37959183673469
83,4150.0,left temporal,186.16611295681062,143.96677740863788,112.4186046511628
83,4150.0,right temporal,150.65563909774437,111.13984962406015,85.98496240601504
83,4150.0,left malar,189.90246768507637,142.38660399529965,113.15158636897768
83,4150.0,right malar,171.93150684931507,125.88869863013699,101.34332191780823
83,4150.0,left lower cheek,164.18992805755397,124.48489208633093,98.44460431654676
83,4150.0,right lower cheek,155.51929824561404,114.12456140350878,90.0859649122807
83,4150.0,chin,128.53395061728395,90.24382716049382,69.74588477366255
83,4150.0,left marionette fold,135.72756410256412,100.0576923076923,76.76282051282051
83,4150.0,right marionette fold,124.18201754385964,88.01535087719299,68.17324561403508
84,4200.0,lower medial forehead,102.06045751633987,75.9281045751634,61.43790849673203
84,4200.0,left lower lateral forehead,162.86933333333334,120.28266666666667,91.17866666666667
84,4200.0,right lower lateral forehead,123.56998880179171,91.53191489361703,73.42329227323629
84,4200.0,glabella,143.9807938540333,105.54417413572344,86.3674775928297
84,4200.0,upper nasal dorsum,145.83896103896103,105.07532467532468,84.18701298701299
84,4200.0,lower nasal dorsum,226.8957055214724,171.3680981595092,141.09815950920245
84,4200.0,soft triangle,188.36309523809524,132.32738095238096,111.60119047619048
84,4200.0,left ala,207.72058823529412,149.85294117647058,122.80882352941177
84,4200.0,right ala,192.858407079646,134.76106194690266,112.33628318584071
84,4200.0,nasal tip,226.43269230769232,166.39423076923077,140.15384615384616
84,4200.0,left lower nasal sidewall,202.2054794520548,147.58904109589042,116.71232876712328
84,4200.0,right lower nasal sidewall,187.23846153846154,135.1769230769231,111.77692307692308
84,4200.0,left mid nasal sidewall,178.37037037037038,128.88888888888889,100.29629629629629
84,4200.0,right mid nasal sidewall,174.39285714285714,124.88095238095238,100.89285714285714
84,4200.0,philtrum,135.10416666666666,89.765625,74.26041666666667
84,4200.0,left upper lip,165.12977099236642,117.10687022900764,92.09923664122137
84,4200.0,right upper lip,159.8092485549133,113.99421965317919,94.01156069364161
84,4200.0,left nasolabial fold,181.24352331606218,131.3523316062176,105.44041450777202
84,4200.0,right nasolabial fold,160.28571428571428,115.62857142857143,94.37959183673469
84,4200.0,left temporal,186.87625418060202,144.438127090301,112.6923076923077
84,4200.0,right temporal,148.86976047904193,109.72305389221557,84.8877245508982
84,4200.0,left malar,189.7226107226107,142.2773892773893,113.06643356643356
84,4200.0,right malar,171.94482758620688,125.96982758620689,101.39568965517242
84,4200.0,left lower cheek,164.17672413793105,124.48275862068965,98.441091954023
84,4200.0,right lower cheek,155.51929824561404,114.12456140350878,90.0859649122807
84,4200.0,chin,128.14097363083164,89.91480730223124,69.53245436105476
84,4200.0,left marionette fold,135.87337662337663,100.21753246753246,76.87337662337663
84,4200.0,right marionette fold,124.18201754385964,88.01535087719299,68.17324561403508
85,4250.0,lower medial forehead,102.06045751633987,75.9281045751634,61.43790849673203
85,4250.0,left lower lateral forehead,162.86933333333334,120.28266666666667,91.17866666666667
85,4250.0,right lower lateral forehead,123.56998880179171,91.53191489361703,73.42329227323629
85,4250.0,glabella,143.9807938540333,105.54417413572344,86.3674775928297
85,4250.0,upper nasal dorsum,145.83896103896103,105.07532467532468,84.18701298701299
85,4250.0,lower nasal dorsum,226.8957055214724,171.3680981595092,141.09815950920245
85,4250.0,soft triangle,188.36309523809524,132.32738095238096,111.60119047619048
85,4250.0,left ala,207.72058823529412,149.85294117647058,122.80882352941177
85,4250.0,right ala,193.52252252252254,135.43243243243242,112.86486486486487
85,4250.0,nasal tip,226.43269230769232,166.39423076923077,140.15384615384616
85,4250.0,left lower nasal sidewall,202.2054794520548,147.58904109589042,116.71232876712328
85,4250.0,right lower nasal sidewall,187.72,135.8,112.312
85,4250.0,left mid nasal sidewall,178.37037037037038,128.88888888888889,100.29629629629629
85,4250.0,right mid nasal sidewall,174.39285714285714,124.88095238095238,100.89285714285714
85,4250.0,philtrum,135.10416666666666,89.765625,74.26041666666667
85,4250.0,left upper lip,165.12977099236642,117.10687022900764,92.09923664122137
85,4250.0,right upper lip,159.8092485549133,113.99421965317919,94.01156069364161
85,4250.0,left nasolabial fold,181.24352331606218,131.3523316062176,105.44041450777202
85,4250.0,right nasolabial fold,160.28571428571428,115.62857142857143,94.37959183673469
85,4250.0,left temporal,186.16611295681062,143.96677740863788,112.4186046511628
85,4250.0,right temporal,148.86976047904193,109.72305389221557,84.8877245508982
85,4250.0,left malar,189.7226107226107,142.2773892773893,113.06643356643356
85,4250.0,right malar,171.93150684931507,125.88869863013699,101.34332191780823
85,4250.0,left lower cheek,164.17672413793105,124.48275862068965,98.441091954023
85,4250.0,right lower cheek,155.51929824561404,114.12456140350878,90.0859649122807
85,4250.0,chin,128.44739530132787,90.19816138917263,69.72727272727273
85,4250.0,left marionette fold,135.87337662337663,100.21753246753246,76.87337662337663
85,4250.0,right marionette fold,124.50554323725055,88.28159645232816,68.35254988913526
86,4300.0,lower medial forehead,101.7890365448505,75.67109634551495,61.33887043189369
86,4300.0,left lower lateral forehead,162.31225296442688,119.80237154150197,90.71409749670619
86,4300.0,right lower lateral forehead,123.10508849557522,91.25995575221239,73.22234513274336
86,4300.0,glabella,144.0336787564767,105.52849740932642,86.46891191709845
86,4300.0,upper nasal dorsum,146.64879356568363,105.6461126005362,84.54691689008042
86,4300.0,lower nasal dorsum,227.4746835443038,171.84810126582278,141.34177215189874
86,4300.0,soft triangle,184.7135135135135,130.7945945945946,110.05945945945946
86,4300.0,left ala,208.0655737704918,152.37704918032787,124.42622950819673
86,4300.0,right ala,192.53271028037383,134.70093457943926,113.10280373831776
86,4300.0,nasal tip,226.87719298245614,168.12280701754386,140.90350877192984
86,4300.0,left lower nasal sidewall,200.75324675324674,146.98701298701297,115.50649350649351
86,4300.0,right lower nasal sidewall,187.2622950819672,134.4672131147541,111.6311475409836
86,4300.0,left mid nasal sidewall,178.0,128.5,99.87037037037037
86,4300.0,right mid nasal sidewall,175.57142857142858,126.12244897959184,102.06122448979592
86,4300.0,philtrum,135.0,89.38020833333333,73.88541666666667
86,4300.0,left upper lip,163.66412213740458,115.68702290076335,91.41984732824427
86,4300.0,right upper lip,157.42934782608697,112.0,92.8913043478261
86,4300.0,left nasolabial fold,180.58854166666666,131.03645833333334,105.27083333333333
86,4300.0,right nasolabial fold,160.1469387755102,115.46122448979592,94.06122448979592
86,4300.0,left temporal,186.86206896551724,144.01379310344828,113.22068965517241
86,4300.0,right temporal,150.4048706240487,111.00913242009132,85.59512937595129
86,4300.0,left malar,189.19907940161104,141.86651323360184,112.88837744533947
86,4300.0,right malar,171.7419080068143,125.64480408858603,101.4557069846678
86,4300.0,left lower cheek,164.0,124.47016011644833,98.06695778748181
86,4300.0,right lower cheek,155.66402116402116,114.28306878306879,90.01234567901234
86,4300.0,chin,128.00911854103344,89.77304964539007,69.58865248226951
86,4300.0,left marionette fold,135.82467532467533,100.1948051948052,76.60714285714286
86,4300.0,right marionette fold,124.58093126385809,88.06651884700665,68.20842572062084
87,4350.0,lower medial forehead,101.75757575757575,75.5976430976431,60.90909090909091
87,4350.0,left lower lateral forehead,163.81975967957277,120.58878504672897,91.70493991989319
87,4350.0,right lower lateral forehead,122.8,90.94806629834254,73.0828729281768
87,4350.0,glabella,143.78772378516624,105.32352941176471,86.39641943734016
87,4350.0,upper nasal dorsum,146.26216216216216,105.18648648648649,84.27027027027027
87,4350.0,lower nasal dorsum,227.24404761904762,171.57738095238096,141.0297619047619
87,4350.0,soft triangle,186.51063829787233,131.30851063829786,111.20212765957447
87,4350.0,left ala,206.17391304347825,148.7246376811594,121.95652173913044
87,4350.0,right ala,193.06796116504853,135.45631067961165,113.62135922330097
87,4350.0,nasal tip,227.32407407407408,167.0462962962963,140.64814814814815
87,4350.0,left lower nasal sidewall,199.58904109589042,145.35616438356163,114.31506849315069
87,4350.0,right lower nasal sidewall,186.3360655737705,133.5983606557377,110.6639344262295
87,4350.0,left mid nasal sidewall,179.4915254237288,129.88135593220338,101.0677966101695
87,4350.0,right mid nasal sidewall,173.8673469387755,124.5204081632653,99.92857142857143
87,4350.0,philtrum,135.20526315789473,89.53157894736842,73.41578947368421
87,4350.0,left upper lip,163.42105263157896,114.50375939849624,91.66165413533835
87,4350.0,right upper lip,158.04444444444445,112.86666666666666,92.7
87,4350.0,left nasolabial fold,178.88717948717948,129.93333333333334,104.29230769230769
87,4350.0,right nasolabial fold,159.42561983471074,114.46280991735537,94.30578512396694
87,4350.0,left temporal,186.65845070422534,144.21830985915494,112.05633802816901
87,4350.0,right temporal,149.6103500761035,110.3683409436834,85.23439878234399
87,4350.0,left malar,189.23820483314154,141.86421173762946,112.68699654775604
87,4350.0,right malar,171.70954003407155,125.62691652470187,101.4045996592845
87,4350.0,left lower cheek,164.36903039073806,124.71056439942113,98.24312590448625
87,4350.0,right lower cheek,155.49870578084557,114.16566005176877,89.79810181190682
87,4350.0,chin,128.62320328542094,90.15195071868582,69.96919917864476
87,4350.0,left marionette fold,135.87128712871288,100.32673267326733,77.003300330033
87,4350.0,right marionette fold,124.18722466960352,87.68281938325991,68.01321585903084
88,4400.0,lower medial forehead,101.20439189189189,75.22466216216216,60.65878378378378
88,4400.0,left lower lateral forehead,162.63363754889178,119.71056062581486,91.03650586701434
88,4400.0,right lower lateral forehead,123.04966887417218,91.14128035320088,73.23399558498896
88,4400.0,glabella,143.78772378516624,105.32352941176471,86.39641943734016
88,4400.0,upper nasal dorsum,145.95698924731184,104.88440860215054,83.98655913978494
88,4400.0,lower nasal dorsum,227.0759493670886,171.4367088607595,140.9746835443038
88,4400.0,soft triangle,187.7391304347826,132.29891304347825,112.02173913043478
88,4400.0,left ala,211.47457627118644,153.64406779661016,126.10169491525424
88,4400.0,right ala,193.26415094339623,135.61320754716982,113.75471698113208
88,4400.0,nasal tip,227.76315789473685,167.67543859649123,141.00877192982455
88,4400.0,left lower nasal sidewall,201.3116883116883,147.1038961038961,115.77922077922078
88,4400.0,right lower nasal sidewall,186.3360655737705,133.5983606557377,110.6639344262295
