frame,time,ROI,BVP,BPM
12,600.0,right upper lip,-0.35725897191528205,153.80859375
12,600.0,left nasolabial fold,0.4143039136919199,41.015625
12,600.0,right nasolabial fold,0.3110715434818822,90.8203125
12,600.0,left temporal,-0.41915167926215363,52.734375
12,600.0,right temporal,0.0952182496984849,108.3984375
12,600.0,left malar,0.18486277171226004,39.55078125
12,600.0,right malar,-0.008101790522706917,77.63671875
12,600.0,left lower cheek,0.08675295548510696,77.63671875
12,600.0,right lower cheek,-0.07965263627645906,62.98828125
12,600.0,chin,-0.07696049810115771,123.046875
12,600.0,left marionette fold,0.1889369211058817,46.875
12,600.0,right marionette fold,0.11806036903322224,64.453125
13,650.0,lower medial forehead,-0.1737149924129883,152.34375
13,650.0,left lower lateral forehead,-0.1935298206292408,43.9453125
13,650.0,right lower lateral forehead,0.22029096140098334,60.05859375
13,650.0,glabella,-0.11482115415073485,52.734375
13,650.0,upper nasal dorsum,0.12015916061150415,55.6640625
13,650.0,lower nasal dorsum,0.21084106006900605,58.59375
13,650.0,soft triangle,0.31520014144647956,54.19921875
13,650.0,left ala,0.008732665702776143,55.6640625
13,650.0,right ala,-0.4763228440542481,46.875
13,650.0,nasal tip,0.42472305917658176,61.5234375
13,650.0,left lower nasal sidewall,0.3527646171456915,175.78125
13,650.0,right lower nasal sidewall,0.003832956380980817,82.03125
13,650.0,left mid nasal sidewall,0.008372945073710437,76.171875
13,650.0,right mid nasal sidewall,0.12720702710487888,95.21484375
13,650.0,philtrum,0.6201246542817398,42.48046875
13,650.0,left upper lip,0.7426434857928943,41.015625
13,650.0,right upper lip,-0.18727011141301875,153.80859375
13,650.0,left nasolabial fold,0.48451421761962316,41.015625
13,650.0,right nasolabial fold,0.31981470953074054,90.8203125
13,650.0,left temporal,-0.42760049974969677,52.734375
13,650.0,right temporal,0.041983708161721756,108.3984375
13,650.0,left malar,0.09405760395413347,39.55078125
13,650.0,right malar,-0.006302461808807299,77.63671875
13,650.0,left lower cheek,0.0406463434470662,77.63671875
13,650.0,right lower cheek,-0.034660644765224985,62.98828125
13,650.0,chin,-0.17152845493068966,123.046875
13,650.0,left marionette fold,0.1762406212331274,46.875
13,650.0,right marionette fold,0.07313823529662385,64.453125
14,700.0,lower medial forehead,-0.19790928861648324,152.34375
14,700.0,left lower lateral forehead,-0.18531238927099258,43.9453125
14,700.0,right lower lateral forehead,0.20708190267866608,60.05859375
14,700.0,glabella,-0.13949617784137763,52.734375
14,700.0,upper nasal dorsum,0.10569171635507303,55.6640625
14,700.0,lower nasal dorsum,0.22420349465095882,58.59375
14,700.0,soft triangle,0.24692810427355347,54.19921875
14,700.0,left ala,-0.1337743017273608,55.6640625
14,700.0,right ala,-0.5449915113126178,46.875
14,700.0,nasal tip,0.3987127296471013,61.5234375
14,700.0,left lower nasal sidewall,0.26070375529793893,175.78125
14,700.0,right lower nasal sidewall,0.05009574859687345,82.03125
14,700.0,left mid nasal sidewall,0.041984529009625196,76.171875
14,700.0,right mid nasal sidewall,0.2463154934775247,95.21484375
14,700.0,philtrum,0.6613343530025164,42.48046875
14,700.0,left upper lip,0.7859431349857559,41.015625
14,700.0,right upper lip,0.013921879015588511,153.80859375
14,700.0,left nasolabial fold,0.5720611869522693,41.015625
