frame,time,ROI,BVP,BPM
10,500.0,right temporal,0.04865444528304544,108.3984375
10,500.0,left malar,0.02904704547532869,57.12890625
10,500.0,right malar,-0.012956410393013007,80.56640625
10,500.0,left lower cheek,-0.03145061247114838,64.453125
10,500.0,right lower cheek,-0.01886910578973551,62.98828125
10,500.0,chin,0.024198421531751207,124.51171875
10,500.0,left marionette fold,0.007511160355065863,54.19921875
10,500.0,right marionette fold,-0.02096866050280784,58.59375
11,550.0,lower medial forehead,0.02328960320716686,159.66796875
11,550.0,left lower lateral forehead,-0.010710230240640219,60.05859375
11,550.0,right lower lateral forehead,0.062308422444117086,77.63671875
11,550.0,glabella,-0.009610221326160196,51.26953125
11,550.0,upper nasal dorsum,0.044375947278079246,51.26953125
11,550.0,lower nasal dorsum,0.018328047681599638,58.59375
11,550.0,soft triangle,0.052605380525056845,52.734375
11,550.0,left ala,0.00814720235428438,52.734375
11,550.0,right ala,0.01966018995035955,114.2578125
11,550.0,nasal tip,0.09323172072504925,61.5234375
11,550.0,left lower nasal sidewall,0.10035154924494102,177.24609375
11,550.0,right lower nasal sidewall,-0.001681027070523053,71.77734375
11,550.0,left mid nasal sidewall,0.07585397466012993,77.63671875
11,550.0,right mid nasal sidewall,-0.0363034892059229,90.8203125
11,550.0,philtrum,0.04894418407909726,46.875
11,550.0,left upper lip,-0.013583264649109562,52.734375
11,550.0,right upper lip,-0.0712526067769889,155.2734375
11,550.0,left nasolabial fold,0.00551982439097095,45.41015625
11,550.0,right nasolabial fold,0.07467996767442135,92.28515625
11,550.0,left temporal,-0.032249555405605604,55.6640625
11,550.0,right temporal,0.04431255820706174,108.3984375
11,550.0,left malar,0.02606221954189188,57.12890625
11,550.0,right malar,-0.013739028231532205,80.56640625
11,550.0,left lower cheek,-0.03654788009150893,64.453125
11,550.0,right lower cheek,-0.011495930445511875,62.98828125
11,550.0,chin,0.009468791661010535,124.51171875
11,550.0,left marionette fold,0.006844966984094731,54.19921875
11,550.0,right marionette fold,-0.02151180440571617,58.59375
12,600.0,lower medial forehead,-0.0009845421018934326,159.66796875
12,600.0,left lower lateral forehead,-0.015331465415488403,60.05859375
12,600.0,right lower lateral forehead,0.0721435328771971,77.63671875
12,600.0,glabella,-0.013667579302731945,51.26953125
12,600.0,upper nasal dorsum,0.045127466538574273,51.26953125
12,600.0,lower nasal dorsum,0.0197814680598809,58.59375
12,600.0,soft triangle,0.05681574671055152,52.734375
12,600.0,left ala,0.0024885331764968846,52.734375
12,600.0,right ala,0.005992460639892683,114.2578125
12,600.0,nasal tip,0.1019104386540428,61.5234375
12,600.0,left lower nasal sidewall,0.09889042284375572,177.24609375
12,600.0,right lower nasal sidewall,0.004305001115447488,71.77734375
12,600.0,left mid nasal sidewall,0.07532090967851042,77.63671875
12,600.0,right mid nasal sidewall,-0.011877133052945552,90.8203125
12,600.0,philtrum,0.08357887543446098,46.875
12,600.0,left upper lip,0.0017864181387726842,52.734375
12,600.0,right upper lip,-0.0486728074410662,155.2734375
12,600.0,left nasolabial fold,0.02909529457043553,45.41015625
12,600.0,right nasolabial fold,0.08920705771930851,92.28515625
12,600.0,left temporal,-0.043057523045519866,55.6640625
12,600.0,right temporal,0.032856871553176153,108.3984375
12,600.0,left malar,0.021245059466320868,57.12890625
12,600.0,right malar,-0.01595925419962535,80.56640625
12,600.0,left lower cheek,-0.04017942669064243,64.453125
12,600.0,right lower cheek,-0.0015596010227093672,62.98828125
12,600.0,chin,-0.01102660387566981,124.51171875
12,600.0,left marionette fold,0.008767415613014485,54.19921875
12,600.0,right marionette fold,-0.0289736773717492,58.59375
13,650.0,lower medial forehead,-0.027595337611556643,159.66796875
13,650.0,left lower lateral forehead,-0.020998478669917355,60.05859375
13,650.0,right lower lateral forehead,0.0750659978169449,77.63671875
13,650.0,glabella,-0.022947312460996613,51.26953125
13,650.0,upper nasal dorsum,0.04313749418928346,51.26953125
13,650.0,lower nasal dorsum,0.022596364088369417,58.59375
13,650.0,soft triangle,0.05465426577610752,52.734375
13,650.0,left ala,-0.009209644502484179,52.734375
13,650.0,right ala,-0.007950237851418051,114.2578125
13,650.0,nasal tip,0.10405607129826928,61.5234375
13,650.0,left lower nasal sidewall,0.08499676419601102,177.24609375
13,650.0,right lower nasal sidewall,0.01069565942553539,71.77734375
13,650.0,left mid nasal sidewall,0.07628259977414185,77.63671875
13,650.0,right mid nasal sidewall,0.014284233699183944,90.8203125
13,650.0,philtrum,0.12076262955634243,46.875
13,650.0,left upper lip,0.023957912235607857,52.734375
13,650.0,right upper lip,-0.009525104246625813,155.2734375
13,650.0,left nasolabial fold,0.057937424775822796,45.41015625
13,650.0,right nasolabial fold,0.10166722816258843,92.28515625
13,650.0,left temporal,-0.048658785046578515,55.6640625
13,650.0,right temporal,0.015078270615082667,108.3984375
13,650.0,left malar,0.014612129366306447,57.12890625
13,650.0,right malar,-0.019657152802734706,80.56640625
13,650.0,left lower cheek,-0.04250540024507554,64.453125
13,650.0,right lower cheek,0.00883534602819689,62.98828125
13,650.0,chin,-0.03664409663987916,124.51171875
13,650.0,left marionette fold,0.014483941533338396,54.19921875
13,650.0,right marionette fold,-0.043569745483734615,58.59375
14,700.0,lower medial forehead,-0.05279996151016799,159.66796875
14,700.0,left lower lateral forehead,-0.02733142819926512,60.05859375
14,700.0,right lower lateral forehead,0.07072268771215665,77.63671875
14,700.0,glabella,-0.03819464194768095,51.26953125
14,700.0,upper nasal dorsum,0.039397102391745445,51.26953125
14,700.0,lower nasal dorsum,0.027125639944674852,58.59375
14,700.0,soft triangle,0.045425430109043506,52.734375
14,700.0,left ala,-0.027819037218179136,52.734375
14,700.0,right ala,-0.022098498053398967,114.2578125
14,700.0,nasal tip,0.09810801901951158,61.5234375
14,700.0,left lower nasal sidewall,0.05665916747520978,177.24609375
14,700.0,right lower nasal sidewall,0.015556910864910803,71.77734375
14,700.0,left mid nasal sidewall,0.0781179401224558,77.63671875
14,700.0,right mid nasal sidewall,0.0387189151765338,90.8203125
14,700.0,philtrum,0.15715000161997547,46.875
14,700.0,left upper lip,0.052074264291486025,52.734375
14,700.0,right upper lip,0.042966136290964865,155.2734375
14,700.0,left nasolabial fold,0.0909091201734471,45.41015625
14,700.0,right nasolabial fold,0.109550568783753,92.28515625
14,700.0,left temporal,-0.04809586591773932,55.6640625
14,700.0,right temporal,-0.007119745399116135,108.3984375
14,700.0,left malar,0.006288083820414799,57.12890625
14,700.0,right malar,-0.024598211512338868,80.56640625
14,700.0,left lower cheek,-0.044014887847485785,64.453125
14,700.0,right lower cheek,0.016999665082099578,62.98828125
14,700.0,chin,-0.06615240406368024,124.51171875
14,700.0,left marionette fold,0.02464963347676276,54.19921875
14,700.0,right marionette fold,-0.0642583970375724,58.59375
15,750.0,lower medial forehead,-0.07273180274253913,159.66796875
15,750.0,left lower lateral forehead,-0.03396051179597217,60.05859375
15,750.0,right lower lateral forehead,0.060086426129673735,77.63671875
15,750.0,glabella,-0.05928613943971491,51.26953125
15,750.0,upper nasal dorsum,0.03518204212072452,51.26953125
15,750.0,lower nasal dorsum,0.03351968411922987,58.59375
15,750.0,soft triangle,0.029272924135530034,52.734375
15,750.0,left ala,-0.0535332893859145,52.734375
15,750.0,right ala,-0.03659445074592544,114.2578125
15,750.0,nasal tip,0.08345998514616906,61.5234375
15,750.0,left lower nasal sidewall,0.013622610989233765,177.24609375
15,750.0,right lower nasal sidewall,0.01702335465515571,71.77734375
15,750.0,left mid nasal sidewall,0.07987228396632792,77.63671875
15,750.0,right mid nasal sidewall,0.05791886103579916,90.8203125
15,750.0,philtrum,0.18926063669615054,46.875
15,750.0,left upper lip,0.08438040613686057,52.734375
15,750.0,right upper lip,0.10313549145242275,155.2734375
15,750.0,left nasolabial fold,0.12615405069261798,45.41015625
15,750.0,right nasolabial fold,0.11086793195196146,92.28515625
15,750.0,left temporal,-0.04142484626451298,55.6640625
15,750.0,right temporal,-0.031040572712419667,108.3984375
15,750.0,left malar,-0.003442771870289221,57.12890625
15,750.0,right malar,-0.030315852786157373,80.56640625
15,750.0,left lower cheek,-0.04534477194511318,64.453125
15,750.0,right lower cheek,0.020206826958804214,62.98828125
15,750.0,chin,-0.09775737510210432,124.51171875
15,750.0,left marionette fold,0.039062201328808215,54.19921875
15,750.0,right marionette fold,-0.0889053884312182,58.59375
16,800.0,lower medial forehead,-0.08416073250955984,159.66796875
16,800.0,left lower lateral forehead,-0.04058533723666876,60.05859375
16,800.0,right lower lateral forehead,0.0453060342031851,77.63671875
16,800.0,glabella,-0.08503974880120777,51.26953125
16,800.0,upper nasal dorsum,0.03174004613880706,51.26953125
16,800.0,lower nasal dorsum,0.04163699574875033,58.59375
16,800.0,soft triangle,0.0071828157628230065,52.734375
16,800.0,left ala,-0.08563575714088763,52.734375
16,800.0,right ala,-0.05162545114606267,114.2578125
16,800.0,nasal tip,0.06065319057787806,61.5234375
16,800.0,left lower nasal sidewall,-0.04208202283805247,177.24609375
16,800.0,right lower nasal sidewall,0.013780699205363085,71.77734375
16,800.0,left mid nasal sidewall,0.08055536515456205,77.63671875
16,800.0,right mid nasal sidewall,0.06891740375671136,90.8203125
16,800.0,philtrum,0.21411846321512867,46.875
16,800.0,left upper lip,0.11844702528728694,52.734375
16,800.0,right upper lip,0.16378695238386146,155.2734375
16,800.0,left nasolabial fold,0.16124051755964888,45.41015625
16,800.0,right nasolabial fold,0.10474526764292683,92.28515625
16,800.0,left temporal,-0.029738461364413774,55.6640625
16,800.0,right temporal,-0.05365469761915798,108.3984375
16,800.0,left malar,-0.014082594065268137,57.12890625
16,800.0,right malar,-0.03618823369115078,80.56640625
16,800.0,left lower cheek,-0.04705277548616816,64.453125
16,800.0,right lower cheek,0.01631242121101958,62.98828125
16,800.0,chin,-0.12916589401637388,124.51171875
16,800.0,left marionette fold,0.05652334912383963,54.19921875
16,800.0,right marionette fold,-0.1146314335338609,58.59375
17,850.0,lower medial forehead,-0.08516064085246042,159.66796875
17,850.0,left lower lateral forehead,-0.04696291225630475,60.05859375
17,850.0,right lower lateral forehead,0.029281134139026728,77.63671875
17,850.0,glabella,-0.11319017826109957,51.26953125
17,850.0,upper nasal dorsum,0.02999726141071547,51.26953125
17,850.0,lower nasal dorsum,0.05099293861044004,58.59375
17,850.0,soft triangle,-0.019126582984156933,52.734375
17,850.0,left ala,-0.12234003254673505,52.734375
17,850.0,right ala,-0.06723291307134141,114.2578125
17,850.0,nasal tip,0.03136424231922024,61.5234375
17,850.0,left lower nasal sidewall,-0.10593194622280697,177.24609375
17,850.0,right lower nasal sidewall,0.005455000240844459,71.77734375
17,850.0,left mid nasal sidewall,0.07946034505773081,77.63671875
17,850.0,right mid nasal sidewall,0.06981546594089855,90.8203125
17,850.0,philtrum,0.22982601644442152,46.875
17,850.0,left upper lip,0.15150241884855042,52.734375
17,850.0,right upper lip,0.2174091590557333,155.2734375
17,850.0,left nasolabial fold,0.1934180550064293,45.41015625
17,850.0,right nasolabial fold,0.09178401987434213,92.28515625
17,850.0,left temporal,-0.014984642605569237,55.6640625
17,850.0,right temporal,-0.0720995358347854,108.3984375
17,850.0,left malar,-0.024880759690164865,57.12890625
17,850.0,right malar,-0.04153012356761304,80.56640625
17,850.0,left lower cheek,-0.04940474169902601,64.453125
17,850.0,right lower cheek,0.004307460690559452,62.98828125
17,850.0,chin,-0.1576926967713575,124.51171875
17,850.0,left marionette fold,0.07493148995741752,54.19921875
17,850.0,right marionette fold,-0.13826729015064418,58.59375
18,900.0,lower medial forehead,-0.07553240862489491,159.66796875
18,900.0,left lower lateral forehead,-0.052832485213405465,60.05859375
18,900.0,right lower lateral forehead,0.015043445966660044,77.63671875
18,900.0,glabella,-0.1405693748006563,51.26953125
18,900.0,upper nasal dorsum,0.030360278384691654,51.26953125
18,900.0,lower nasal dorsum,0.06076484433593822,58.59375
18,900.0,soft triangle,-0.047405177714143536,52.734375
18,900.0,left ala,-0.16076323427448175,52.734375
18,900.0,right ala,-0.08314400890733953,114.2578125
18,900.0,nasal tip,-0.0018134764377061624,61.5234375
18,900.0,left lower nasal sidewall,-0.17114993613616644,177.24609375
18,900.0,right lower nasal sidewall,-0.007197810829036136,71.77734375
18,900.0,left mid nasal sidewall,0.07642608435129908,77.63671875
18,900.0,right mid nasal sidewall,0.06014456015944473,90.8203125
