frame,time,ROI,BVP,BPM
11,550.0,left lower nasal sidewall,0.36965606481193897,175.78125
11,550.0,right lower nasal sidewall,-0.09156830024054188,82.03125
11,550.0,left mid nasal sidewall,-0.04187532868837134,76.171875
11,550.0,right mid nasal sidewall,-0.17679185468215539,95.21484375
11,550.0,philtrum,0.5541960173643445,42.48046875
11,550.0,left upper lip,0.9665409139158812,41.015625
11,550.0,right upper lip,-0.48068063519839055,153.80859375
11,550.0,left nasolabial fold,0.373789086712835,41.015625
11,550.0,right nasolabial fold,0.3095168054619934,89.35546875
11,550.0,left temporal,-0.3655182276638853,52.734375
11,550.0,right temporal,0.13684217020363082,108.3984375
11,550.0,left malar,0.2994426894974675,39.55078125
11,550.0,right malar,-0.023319725597546095,77.63671875
11,550.0,left lower cheek,0.16462898784973357,79.1015625
11,550.0,right lower cheek,-0.11990039454036754,62.98828125
11,550.0,chin,0.008343473939963934,123.046875
11,550.0,left marionette fold,0.20940943297638154,46.875
11,550.0,right marionette fold,0.14560793532391514,64.453125
12,600.0,lower medial forehead,-0.14797300742193048,152.34375
12,600.0,left lower lateral forehead,-0.22150002123435786,45.41015625
12,600.0,right lower lateral forehead,0.2267438201416632,60.05859375
12,600.0,glabella,-0.1096705484578474,52.734375
12,600.0,upper nasal dorsum,0.12110669988584473,55.6640625
12,600.0,lower nasal dorsum,0.20336134784933257,58.59375
12,600.0,soft triangle,0.3467719412957264,54.19921875
12,600.0,left ala,0.11816998445970345,55.6640625
12,600.0,right ala,-0.38347061603114263,46.875
12,600.0,nasal tip,0.4134408102740678,61.5234375
12,600.0,left lower nasal sidewall,0.39445673831094136,175.78125
12,600.0,right lower nasal sidewall,-0.0440455591306143,82.03125
12,600.0,left mid nasal sidewall,-0.02097607727724073,76.171875
12,600.0,right mid nasal sidewall,-0.01819350775607471,95.21484375
12,600.0,philtrum,0.586064267645229,42.48046875
12,600.0,left upper lip,0.8652310114643769,41.015625
12,600.0,right upper lip,-0.35634017468839335,153.80859375
12,600.0,left nasolabial fold,0.41987136795246044,41.015625
12,600.0,right nasolabial fold,0.3090961477067892,89.35546875
12,600.0,left temporal,-0.419727831322332,52.734375
12,600.0,right temporal,0.09650065921766773,108.3984375
12,600.0,left malar,0.18455434292238412,39.55078125
12,600.0,right malar,-0.009154211616931775,77.63671875
12,600.0,left lower cheek,0.08669962378196638,79.1015625
12,600.0,right lower cheek,-0.0786849088822478,62.98828125
12,600.0,chin,-0.07965706218274056,123.046875
12,600.0,left marionette fold,0.18878063107388107,46.875
12,600.0,right marionette fold,0.12266630742697687,64.453125
13,650.0,lower medial forehead,-0.17222919557859162,152.34375
13,650.0,left lower lateral forehead,-0.1901436363679783,45.41015625
13,650.0,right lower lateral forehead,0.22355828399893693,60.05859375
13,650.0,glabella,-0.11457445461122301,52.734375
13,650.0,upper nasal dorsum,0.12044743744062059,55.6640625
13,650.0,lower nasal dorsum,0.2116704284762546,58.59375
13,650.0,soft triangle,0.3170444773528681,54.19921875
13,650.0,left ala,0.01044677910298133,55.6640625
13,650.0,right ala,-0.4657998266800532,46.875
13,650.0,nasal tip,0.42535989796341955,61.5234375
13,650.0,left lower nasal sidewall,0.3632656865141434,175.78125
13,650.0,right lower nasal sidewall,0.007201101872106041,82.03125
13,650.0,left mid nasal sidewall,0.009389255934431852,76.171875
